493340,1110,73469
493623,830,76325
493913,635,74482
494199,695,75524
494491,980,73972
494790,1005,72240
495085,815,73220
495370,750,75789
495649,1050,77419
495935,-360,75524
496201,900,81203
496499,700,72483
496712,675,101408
497074,1025,59668
497376,870,71523
497664,735,75000
497945,880,76868
498230,1015,75789
498517,915,75261
498812,935,73220
499114,720,71523
499417,935,71287
499702,1145,75789
499987,995,75789
500268,895,76868
500549,885,76868
500848,1220,72240
501145,925,72727
501448,775,71287
501745,650,72727
502050,-445,70819
502327,-390,77978
502601,865,78832
502888,680,75261
503191,990,71287
503508,-375,68138
503793,785,75789
504080,810,75261
504373,990,73720
504665,-320,73972
504936,1070,79704
505227,825,74226
505528,920,71760
505830,1115,71523
506125,1055,73220
506398,915,79120
506679,935,76868
506969,1020,74482
507256,960,75261
507552,725,72972
507855,795,71287
508160,1170,70819
508455,945,73220
508744,810,74740
509019,720,78545
509319,1050,72000
509623,1080,71052
509923,810,72000
510220,760,72727
510531,-355,69453
510804,920,79120
511093,960,74740
511371,755,77697
511660,1015,74740
511982,-340,67080
512277,905,73220
512568,845,74226
512851,915,76325
513135,965,76056
513424,1020,74740
513720,910,72972
514014,710,73469
514318,1085,71052
514628,1015,69677
514919,950,74226
515194,840,78545
515476,1135,76595
515762,1030,75524
516065,995,71287
516371,765,70588
516667,1040,72972
516970,1040,71287
517277,-260,70358
517553,860,78260
517832,835,77419
518127,1145,73220
518438,-275,69453
518734,1045,72972
519028,885,73469
519307,805,77419
519605,-230,72483
519893,-210,75000
520149,910,84375
520463,950,68789
520768,970,70819
520982,1035,100934
521342,1025,60000
521627,660,75789
521913,1045,75524
522220,-265,70358
522511,885,74226
522815,1035,71052
523116,820,71760
523427,-265,69453
523708,930,76868
523999,890,74226
524279,705,77142
524577,1070,72483
524890,1010,69009
525198,860,70129
525492,760,73469
525780,900,75000
526064,1095,76056
526355,770,74226
526646,660,74226
526941,955,73220
527243,895,71523
527548,820,70819
527838,705,74482
528118,750,77142
528413,-330,73220
528689,900,78260
528991,720,71523
529293,775,71523
529599,1105,70588
529897,1055,72483
530190,710,73720
530471,700,76868
530763,1080,73972
531069,-310,70588
531358,930,74740
531668,820,69677
531967,880,72240
532268,-315,71760
532544,890,78260
532828,980,76056
533133,-360,70819
533427,-250,73469
533719,935,73972
534012,1035,73720
534307,840,73220
534592,940,75789
534873,1235,76868
535161,905,75000
535459,880,72483
535768,1170,69902
536067,1060,72240
536364,900,72727
536644,760,77142
536930,980,75524
537212,1210,76595
537505,1045,73720
537810,1025,70819
538115,1140,70819
538421,1025,70588
538707,1020,75524
538993,965,75524
539278,860,75789
539575,1335,72727
539886,-280,69453
540172,915,75524
540472,870,72000
540768,1015,72972
541052,1040,76056
541333,765,76868
541616,760,76325
541916,970,72000
542226,1055,69677
542529,995,71287
542825,800,72972
543116,940,74226
543407,1015,74226
543689,1130,76595
543983,980,73469
544285,705,71523
544590,940,70819
544895,1090,70819
545182,1050,75261
545455,770,79120
545741,950,75524
546022,995,76868
546306,880,76056
546599,740,73720
547199,865,36000
547482,980,76325
547758,740,78260
548032,790,78832
548346,-365,68789
548632,900,75524
548926,885,73469
549218,795,73972
549501,785,76325
549784,975,76325
550069,760,75789
550348,660,77419
550640,1000,73972
550952,965,69230
551265,-310,69009
551532,850,80898
551815,915,76325
552096,1015,76868
552385,1020,74740
552680,965,73220
552975,845,73220
553282,975,70358
553588,975,70588
553876,855,75000
554154,690,77697
554450,-365,72972
554723,910,79120
555026,785,71287
555324,795,72483
555613,730,74740
555914,1055,71760
556215,-345,71760
556485,730,80000
556765,715,77142
557056,840,74226
557361,1070,70819
557668,1040,70358
557962,890,73469
558238,800,78260
558527,1085,74740
558813,1000,75524
559102,770,74740
559395,695,73720
559695,760,72000
560009,-310,68789
560296,1110,75261
560576,790,77142
560846,815,80000
561153,-375,70358
561435,920,76595
561732,875,72727
562019,655,75261
562308,825,74740
562591,805,76325
562812,900,97737
563142,820,65454
563424,855,76595
563731,1010,70358
564030,940,72240
564320,870,74482
564601,1075,76868
564893,-325,73972
565164,985,79704
565452,725,75000
565741,890,74740
566052,-305,69453
566259,950,104347
566615,815,60674
566898,720,76325
567184,930,75524
567379,1225,110769
567721,1035,63157
568027,840,70588
568326,785,72240
568624,1055,72483
568919,1300,73220
569204,905,75789
569482,760,77697
569763,965,76868
570058,1050,73220
570366,1005,70129
570667,690,71760
570957,875,74482
571257,-350,72000
571538,1100,76868
571831,780,73720
572122,770,74226
572428,1050,70588
572730,890,71523
573040,850,69677
573328,840,75000
573608,1045,77142
573905,-285,72727
574193,1050,75000
574430,950,91139
574786,1025,60674
575095,1075,69902
575387,1105,73972
575678,905,74226
575958,735,77142
576248,1045,74482
576551,1100,71287
576862,860,69453
577162,770,72000
577456,945,73469
577752,-365,72972
578025,960,79120
578310,715,75789
578600,870,74482
578901,1120,71760
579204,965,71287
579448,930,88524
579790,665,63157
580074,1115,76056
580368,-340,73469
580648,965,77142
580947,895,72240
581246,820,72240
581543,990,72727
581834,1230,74226
582119,885,75789
582395,790,78260
582668,835,79120
582920,945,85714
583239,1235,67711
583539,1120,72000
583821,845,76595
584097,615,78260
584363,550,81203
584634,440,79704
584903,530,80297
585175,555,79411
585454,505,77419
585731,725,77978
586011,670,77142
586275,640,81818
586524,585,86746
586771,795,87449
587030,780,83397
587299,835,80297
587571,720,79411
587842,695,79704
588113,1115,79704
588376,620,82129
588643,960,80898
588905,710,82442
589177,810,79411
589454,795,77978
589747,780,73720
590040,645,73720
590316,725,78260
590588,820,79411
590863,640,78545
591143,645,77142
591417,885,78832
591706,590,74740
591999,840,73720
592288,810,74740
592571,680,76325
592853,660,76595
593068,855,100465
593387,780,67711
593683,605,72972
593990,635,70358
594280,940,74482
594563,685,76325
594855,850,73972
595127,960,79411
595402,900,78545
595689,665,75261
595992,980,71287
596278,1025,75524
596583,715,70819
596879,980,72972
597136,995,84046
597402,860,81203
597670,845,80597
597925,825,84705
598186,720,82758
598458,820,79411
598713,920,84705
598969,915,84375
599221,605,85714
599468,690,87449
599703,810,91914
599953,1020,86400
600214,730,82758
600483,830,80297
600739,1050,84375
601011,940,79411
601272,690,82758
601537,875,81509
601799,865,82442
602063,565,81818
602330,835,80898
602610,1000,77142
602893,755,76325
603178,630,75789
603455,965,77978
603722,915,80898
603989,840,80898
604276,670,75261
604564,1070,75000
604844,1200,77142
605148,845,71052
605459,895,69453
605737,1035,77697
606007,835,80000
606293,815,75524
606588,1090,73220
606880,990,73972
607179,1010,72240
607475,840,72972
607766,970,74226
608043,705,77978
608309,795,81203
608576,895,80898
608853,1095,77978
609136,755,76325
609425,705,74740
609715,620,74482
609987,540,79411
610262,735,78545
610544,665,76595
610823,855,77419
611109,915,75524
611399,760,74482
611695,850,72972
611986,780,74226
612263,850,77978
612539,1000,78260
612819,945,77142
613108,1010,74740
613400,1160,73972
613693,1080,73720
613984,1110,74226
614259,880,78545
614550,-305,74226
614827,-290,77978
615089,940,82442
615370,860,76868
615676,1030,70588
615968,1035,73972
616250,955,76595
616527,1055,77978
616803,1150,78260
617086,1185,76325
617366,830,77142
617655,995,74740
617949,930,73469
618248,940,72240
618528,755,77142
618804,865,78260
619081,885,77978
619362,905,76868
619653,965,74226
619951,815,72483
620249,995,72483
620541,1045,73972
620826,1060,75789
621102,1080,78260
621390,-180,75000
621661,1070,79704
621944,945,76325
622247,1100,71287
622541,990,73469
622823,890,76595
623089,950,81203
623367,985,77697
623638,915,79704
623917,825,77419
624191,1150,78832
624493,-330,71523
624765,1085,79411
625048,1070,76325
625309,740,82758
625579,960,80000
625854,1085,78545
626138,895,76056
626427,740,74740
626716,1025,74740
627011,-320,73220
627281,975,80000
627555,845,78832
627827,960,79411
628103,1005,78260
628391,975,75000
628688,920,72727
628981,1040,73720
629171,910,113684
629495,1045,66666
629761,925,81203
630027,910,81203
630289,705,82442
630562,900,79120
630837,970,78545
631110,915,79120
631377,830,80898
631635,660,83720
631898,1035,82129
632157,855,83397
632414,685,84046
632688,915,78832
632958,980,80000
633229,1195,79704
633498,985,80297
633768,995,80000
634028,1010,83076
634283,790,84705
634545,1005,82442
634826,765,76868
635107,990,76868
635394,825,75261
635684,675,74482
635966,880,76595
636239,975,79120
636520,825,76868
636811,730,74226
637105,1190,73469
637399,835,73469
637704,845,70819
637997,800,73720
638283,1170,75524
638560,895,77978
638846,725,75524
639140,850,73469
639446,835,70588
639744,820,72483
640039,680,73220
640329,875,74482
640615,895,75524
640900,935,75789
641177,620,77978
641480,875,71287
641777,920,72727
642065,825,75000
642337,905,79411
642614,1060,77978
642887,1115,79120
643164,855,77978
643439,950,78545
643722,1025,76325
644005,900,76325
644286,670,76868
644548,950,82442
644807,815,83397
645063,940,84375
645320,630,84046
645581,760,82758
645863,790,76595
646132,815,80297
646393,710,82758
646658,925,81509
646917,1155,83397
647167,640,86400
647414,790,87449
647672,850,83720
647935,925,82129
648204,815,80297
648477,820,79120
648733,925,84375
648978,825,88163
649232,840,85039
649484,750,85714
649733,650,86746
